% Model:              PINN对比模型.mph
% Version:            COMSOL 6.0.0.318
% Date:               Mar 11 2026, 16:01
% Dimension:          3
% Nodes:              9008
% Expressions:        1
% Description:        
% Length unit:        null
% x,y,z,Jsolid @ t=2.592E5
-0.01856062416722205,-0.0028736444052462275,-0.005555555555555553,0.8186200754596161
-0.01812229275469045,-0.003876511998893585,-0.005555555555555553,0.8103945230396062
-0.018720319676970663,-0.0019800431165265604,-0.005555555555555553,0.8118486150890536
-0.019766258606537607,-0.0022865802289568585,-0.005555555555555551,0.991923820311919
-0.018854337096130807,-8.980283477933273E-4,-0.0066666666666666645,0.814426150082978
-0.01895953475717268,1.878608039930718E-4,-0.0066666666666666645,0.822320496906132
-0.019941215415515336,-0.001149221197380025,-0.006666666666666663,1.0009009031577993
-0.02,-1.738814484103483E-18,-0.006666666666666664,0.9971542606307466
-0.018995204946397372,0.0012091978220317248,-0.0066666666666666645,0.8229732779905331
-0.01891066407273291,0.0021440258119837276,-0.0066666666666666645,0.830115073824951
-0.019941215415515336,0.0011492211973800274,-0.006666666666666663,0.9921222871192897
-0.01976625860653761,0.0022865802289568304,-0.006666666666666663,0.9928411991386747
-0.018627759680179698,0.0030471580011658004,-0.0066666666666666645,0.8245897650346854
-0.019479152728976466,0.003400950975930101,-0.006666666666666663,0.9956793904461592
-0.018216224993822527,0.003997446537591736,-0.007777777777777776,0.8456454799132604
-0.019086090705570952,0.004482537466438953,-0.007777777777777777,1.0307869505126288
-0.017732710681360595,0.004957627350955142,-0.009999999999999998,0.6931555285117839
-0.017732710681360595,0.004957627350955142,-0.008888888888888887,0.8381007420111614
-0.018594806077680905,0.005523235281000779,-0.009999999999999998,0.08367303157541821
-0.018594807560946315,0.0055232360642469116,-0.008888888888888887,1.0591752232471476
-0.017411020833818527,0.0035118765549031154,-0.009999999999999998,0.7526113829023116
-0.017411020833818527,0.0035118765549031154,-0.008888888888888887,0.7698808205582253
-0.015005297858011486,-0.0014697315392916228,-0.009999999999999998,0.720248430144846
-0.015005297858011486,-0.0014697315392916224,-0.008888888888888887,0.7815905046925533
-0.017258915335587006,7.29999363889116E-4,-0.009999999999999998,0.7520720084361199
-0.017258915335587006,7.299993638891163E-4,-0.008888888888888887,0.7545390296752593
-0.016531808686296466,-6.988982109678257E-5,-0.009999999999999998,0.7049834488133366
-0.016531808686296466,-6.988982109678238E-5,-0.008888888888888887,0.7801492378983949
-0.016993203901603582,0.0017986955444605193,-0.009999999999999998,0.7301917570358929
-0.016993203901603582,0.0017986955444605195,-0.008888888888888887,0.7624461116682573
-0.015353154645921777,-0.008506230994570384,-0.0011111111111111098,0.8315110519794192
-0.015787036663087287,-0.007755577229680241,-0.0011111111111111098,0.8492793248136687
-0.015821649228317684,-0.009175642829199592,-0.0011111111111111061,1.1439643995296236
-0.016618813096266064,-0.008345415887788267,-0.0011111111111111061,1.1222152293494718
-0.01432387580664744,-0.00858208504034671,-0.0022222222222222205,0.8437239046206017
-0.014968512103982748,-0.009948281285403959,-0.002222222222222219,1.0824295353291447
-0.014066367043505295,-0.010663125315123647,-0.003333333333333333,1.0826770554545797
-0.013224187290785724,-0.009577732349895859,-0.003333333333333332,0.8295286088501891
-0.013121471347476725,-0.011320454129296574,-0.004444444444444444,1.0668908318326795
-0.012294124814158546,-0.010372049908738244,-0.004444444444444444,0.8306891774343299
-0.012117766199440319,-0.005258550661906018,-0.004444444444444444,0.7296903347796455
-0.012942024465383012,-0.005909311379609275,-0.004444444444444443,0.7820205902117825
-0.011375782323665188,-0.006120274650297972,-0.004444444444444444,0.7299705004670598
-0.01220565160127936,-0.0068645415296047264,-0.004444444444444444,0.7863506268325166
-0.012139407391885642,-0.0119208669293714,-0.005555555555555555,1.0622036521360352
-0.011397691823868274,-0.011051742870447927,-0.005555555555555555,0.8423419324405432
-0.010550086294502175,-0.006902269158612878,-0.005555555555555557,0.7297458350886118
-0.011359283587767345,-0.007781177505940019,-0.005555555555555555,0.7934583750847659
-0.012760029199137154,-0.004320263978729377,-0.005555555555555554,0.7284701410175782
-0.013585059565296674,-0.004908244392679229,-0.005555555555555555,0.7800126543927648
-0.011125142407777662,-0.012465153573211612,-0.0066666666666666645,1.068750380473571
-0.010478736289365562,-0.011638087727128961,-0.006666666666666666,0.8602674227544257
-0.00965484388634148,-0.007603682930714282,-0.006666666666666668,0.7257071193815768
-0.01032999502395622,-0.008779870794771627,-0.006666666666666666,0.8023166575267927
-0.013285315039724108,-0.003311944657764562,-0.006666666666666669,0.7273145906545938
